filename,width,height,class,xmin,ymin,xmax,ymax,damage_type
536.jpeg,224,224,head_lamp,1,1,224,202,head_lamp
537.jpeg,224,224,tail_lamp,1,9,177,215,tail_lamp
538.jpeg,224,224,No_Damage,1,16,224,224,No_Damage
539.jpeg,224,224,No_Damage,1,21,224,199,No_Damage
54.jpeg,224,224,No_Damage,1,106,224,224,No_Damage
540.jpeg,224,224,bumper_dent,41,1,224,224,bumper_dent
541.jpeg,224,224,severe_damage,7,30,224,198,severe_damage
542.jpeg,224,224,severe_damage,1,33,224,224,severe_damage
543.jpeg,224,224,door_dent,1,1,224,224,door_dent
544.jpeg,224,224,No_Damage,1,20,224,216,No_Damage
545.jpeg,224,224,No_Damage,1,47,224,222,No_Damage
546.jpeg,224,224,severe_damage,1,1,224,207,severe_damage
547.jpeg,224,224,head_lamp,1,14,224,209,head_lamp
548.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
549.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
55.jpeg,224,224,door_dent,1,1,223,224,door_dent
550.jpeg,224,224,door_dent,1,1,224,224,door_dent
551.jpeg,224,224,door_dent,1,1,224,224,door_dent
552.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
553.jpeg,224,224,severe_damage,1,14,222,224,severe_damage
554.jpeg,224,224,door_scratch,92,41,224,199,door_scratch
555.jpeg,224,224,glass_shatter,1,19,224,213,glass_shatter
556.jpeg,224,224,No_Damage,1,52,206,211,No_Damage
557.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
558.jpeg,224,224,door_dent,1,1,224,221,door_dent
559.jpeg,224,224,door_scratch,1,1,224,197,door_scratch
56.jpeg,224,224,bumper_scratch,1,1,224,203,bumper_scratch
560.jpeg,224,224,glass_shatter,1,1,224,221,glass_shatter
561.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
562.jpeg,224,224,glass_shatter,1,1,224,214,glass_shatter
563.jpeg,224,224,severe_damage,1,21,224,201,severe_damage
564.jpeg,224,224,tail_lamp,1,1,224,201,tail_lamp
565.jpeg,224,224,glass_shatter,1,42,224,203,glass_shatter
566.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
567.jpeg,224,224,severe_damage,1,29,224,224,severe_damage
568.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
569.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
57.jpeg,224,224,No_Damage,1,62,224,190,No_Damage
570.jpeg,224,224,head_lamp,2,1,224,223,head_lamp
571.jpeg,224,224,No_Damage,1,18,224,200,No_Damage
572.jpeg,224,224,door_scratch,1,1,224,223,door_scratch
573.jpeg,224,224,bumper_scratch,1,1,224,202,bumper_scratch
574.jpeg,224,224,door_dent,1,1,224,224,door_dent
575.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
576.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
577.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
578.jpeg,224,224,bumper_dent,98,121,171,208,bumper_dent
579.jpeg,224,224,head_lamp,1,1,224,202,head_lamp
58.jpeg,224,224,door_dent,1,1,224,224,door_dent
580.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
581.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
582.jpeg,224,224,severe_damage,1,16,224,204,severe_damage
583.jpeg,224,224,severe_damage,1,1,224,206,severe_damage
584.jpeg,224,224,No_Damage,1,72,224,211,No_Damage
585.jpeg,224,224,No_Damage,1,49,224,198,No_Damage
586.jpeg,224,224,bumper_dent,145,64,224,223,bumper_dent
587.jpeg,224,224,tail_lamp,1,1,224,210,tail_lamp
588.jpeg,224,224,door_dent,1,1,174,200,door_dent
589.jpeg,224,224,bumper_scratch,1,1,224,208,bumper_scratch
59.jpeg,224,224,front_damage,1,1,224,224,front_damage
590.jpeg,224,224,head_lamp,12,100,172,224,head_lamp
591.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
592.jpeg,224,224,door_scratch,1,1,222,224,door_scratch
593.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
594.jpeg,224,224,door_dent,1,1,224,204,door_dent
595.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
596.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
597.jpeg,224,224,No_Damage,1,38,224,170,No_Damage
598.jpeg,224,224,bumper_dent,146,44,224,184,bumper_dent
599.jpeg,224,224,No_Damage,2,40,224,193,No_Damage
6.jpeg,224,224,glass_shatter,61,43,224,190,glass_shatter
60.jpeg,224,224,door_dent,1,1,224,198,door_dent
600.jpeg,224,224,No_Damage,1,12,224,218,No_Damage
601.jpeg,224,224,door_dent,1,1,224,204,door_dent
602.jpeg,224,224,front_damage,69,35,224,221,front_damage
603.jpeg,224,224,head_lamp,57,1,224,224,head_lamp
604.jpeg,224,224,severe_damage,1,10,155,165,severe_damage
605.jpeg,224,224,severe_damage,1,34,224,200,severe_damage
606.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
607.jpeg,224,224,bumper_scratch,1,25,224,174,bumper_scratch
608.jpeg,224,224,door_scratch,92,51,224,183,door_scratch
609.jpeg,224,224,door_dent,46,1,206,202,door_dent
61.jpeg,224,224,sever_damage,1,24,224,220,No_Damage
610.jpeg,224,224,front_damage,1,1,224,224,front_damage
611.jpeg,224,224,door_scratch,65,93,164,158,door_scratch
612.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
613.jpeg,224,224,No_Damage,1,29,224,191,No_Damage
614.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
615.jpeg,224,224,No_Damage,1,25,224,184,No_Damage
616.jpeg,224,224,bumper_dent,1,40,152,217,bumper_dent
617.jpeg,224,224,No_Damage,1,19,224,219,No_Damage
618.jpeg,224,224,bumper_scratch,1,37,224,203,bumper_scratch
619.jpeg,224,224,severe_damage,1,17,224,170,severe_damage
62.jpeg,224,224,sever_damage,1,52,224,209,No_Damage
620.jpeg,224,224,No_Damage,1,15,224,164,No_Damage
621.jpeg,224,224,glass_shatter,1,1,224,202,glass_shatter
622.jpeg,224,224,tail_lamp,1,1,223,202,tail_lamp
623.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
624.jpeg,224,224,door_scratch,1,2,224,224,door_scratch
625.jpeg,224,224,No_Damage,1,65,224,173,No_Damage
626.jpeg,224,224,glass_shatter,1,1,224,201,glass_shatter
627.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
628.jpeg,224,224,No_Damage,22,27,200,203,No_Damage
629.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
63.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
630.jpeg,224,224,door_scratch,1,1,224,221,door_scratch
631.jpeg,224,224,bumper_scratch,1,1,116,212,bumper_scratch
632.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
633.jpeg,224,224,No_Damage,1,45,224,200,No_Damage
634.jpeg,224,224,head_lamp,5,1,224,187,head_lamp
635.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
636.jpeg,224,224,No_Damage,1,52,224,192,No_Damage
637.jpeg,224,224,severe_damage,36,76,224,217,severe_damage
638.jpeg,224,224,No_Damage,1,57,224,198,No_Damage
639.jpeg,224,224,glass_shatter,1,11,224,224,glass_shatter
64.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
640.jpeg,224,224,door_scratch,1,1,224,198,door_scratch
641.jpeg,224,224,door_scratch,1,2,224,224,door_scratch
642.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
643.jpeg,224,224,door_dent,1,1,224,224,door_dent
644.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
645.jpeg,224,224,tail_lamp,1,1,224,206,tail_lamp
646.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
647.jpeg,224,224,tail_lamp,1,1,224,202,tail_lamp
648.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
649.jpeg,224,224,door_dent,1,1,224,205,door_dent
65.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
650.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
651.jpeg,224,224,tail_lamp,1,1,223,223,tail_lamp
652.jpeg,224,224,glass_shatter,1,27,224,224,glass_shatter
653.jpeg,224,224,No_Damage,23,10,224,174,No_Damage
654.jpeg,224,224,bumper_dent,1,1,224,159,bumper_dent
655.jpeg,224,224,front_damage,1,1,224,219,front_damage
656.jpeg,224,224,head_lamp,1,1,224,202,head_lamp
657.jpeg,224,224,door_dent,1,1,224,224,door_dent
658.jpeg,224,224,severe_damage,1,24,224,199,severe_damage
659.jpeg,224,224,door_dent,1,2,224,224,door_dent
66.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
660.jpeg,224,224,No_Damage,1,34,224,190,No_Damage
661.jpeg,224,224,No_Damage,1,17,206,189,No_Damage
662.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
663.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
664.jpeg,224,224,No_Damage,1,103,224,196,No_Damage
665.jpeg,224,224,No_Damage,1,29,224,217,No_Damage
666.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
667.jpeg,224,224,bumper_dent,1,1,224,192,bumper_dent
668.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
669.jpeg,224,224,head_lamp,1,1,224,172,head_lamp
67.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
670.jpeg,224,224,tail_lamp,1,11,224,224,tail_lamp
671.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
672.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
673.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
674.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
675.jpeg,224,224,door_dent,42,1,224,224,door_dent
676.jpeg,224,224,No_Damage,1,58,208,180,No_Damage
677.jpeg,224,224,No_Damage,1,48,224,190,No_Damage
678.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
679.jpeg,224,224,No_Damage,1,40,224,179,No_Damage
68.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
680.jpeg,224,224,bumper_dent,1,1,224,220,bumper_dent
681.jpeg,224,224,head_lamp,1,1,224,214,head_lamp
682.jpeg,224,224,head_lamp,88,1,224,217,head_lamp
683.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
684.jpeg,224,224,No_Damage,5,56,223,224,No_Damage
685.jpeg,224,224,No_Damage,1,31,223,200,No_Damage
686.jpeg,224,224,head_lamp,1,1,224,223,head_lamp
687.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
688.jpeg,224,224,glass_shatter,1,13,224,215,glass_shatter
689.jpeg,224,224,front_damage,1,1,224,201,front_damage
69.jpeg,224,224,front_damage,1,1,224,224,front_damage
690.jpeg,224,224,severe_damage,1,67,126,133,severe_damage
691.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
692.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
693.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
694.jpeg,224,224,tail_lamp,1,1,224,207,tail_lamp
695.jpeg,224,224,tail_lamp,1,1,224,203,tail_lamp
696.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
697.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
698.jpeg,224,224,door_dent,1,1,224,198,door_dent
699.jpeg,224,224,head_lamp,1,1,224,209,head_lamp
7.jpeg,224,224,front_side_damage,61,45,224,189,No_Damage
70.jpeg,224,224,door_dent,1,1,187,224,door_dent
700.jpeg,224,224,No_Damage,1,40,224,184,No_Damage
701.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
702.jpeg,224,224,door_dent,1,1,224,223,door_dent
703.jpeg,224,224,bumper_dent,1,1,223,202,bumper_dent
704.jpeg,224,224,head_lamp,1,1,224,202,head_lamp
705.jpeg,224,224,severe_damage,1,57,224,195,severe_damage
706.jpeg,224,224,No_Damage,1,58,224,223,No_Damage
707.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp
708.jpeg,224,224,door_scratch,1,1,223,224,door_scratch
709.jpeg,224,224,No_Damage,1,16,224,202,No_Damage
71.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
710.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
711.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
712.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
713.jpeg,224,224,front_damage,1,13,224,165,front_damage
714.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
715.jpeg,224,224,No_Damage,21,116,201,213,No_Damage
716.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
717.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
718.jpeg,224,224,tail_lamp,1,1,221,221,tail_lamp
719.jpeg,224,224,door_dent,1,1,224,173,door_dent
72.jpeg,224,224,head_lamp,1,1,224,210,head_lamp
720.jpeg,224,224,door_dent,1,1,224,207,door_dent
721.jpeg,224,224,door_dent,1,1,207,224,door_dent
722.jpeg,224,224,front_damage,1,1,224,224,front_damage
723.jpeg,224,224,tail_lamp,1,1,223,207,tail_lamp
724.jpeg,224,224,glass_shatter,1,2,224,224,glass_shatter
725.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
726.jpeg,224,224,front_damage,1,1,224,224,front_damage
727.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
728.jpeg,224,224,bumper_scratch,137,44,224,223,bumper_scratch
729.jpeg,224,224,door_scratch,1,1,224,210,door_scratch
73.jpeg,224,224,No_Damage,1,33,224,207,No_Damage
730.jpeg,224,224,bumper_dent,1,1,224,195,bumper_dent
731.jpeg,224,224,severe_damage,1,40,196,193,severe_damage
732.jpeg,224,224,front_damage,1,1,215,221,front_damage
733.jpeg,224,224,door_dent,1,1,224,224,door_dent
734.jpeg,224,224,head_lamp,1,1,224,207,head_lamp
735.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
736.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
737.jpeg,224,224,door_dent,105,86,175,161,door_dent
738.jpeg,224,224,severe_damage,1,49,187,182,severe_damage
739.jpeg,224,224,door_dent,1,1,224,222,door_dent
74.jpeg,224,224,sever_damage,1,53,224,224,No_Damage
740.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
741.jpeg,224,224,No_Damage,1,8,224,224,No_Damage
742.jpeg,224,224,door_dent,1,1,224,224,door_dent
743.jpeg,224,224,No_Damage,1,30,224,211,No_Damage
744.jpeg,224,224,severe_damage,1,6,224,224,severe_damage
745.jpeg,224,224,door_dent,105,76,167,144,door_dent
746.jpeg,224,224,No_Damage,1,52,224,198,No_Damage
747.jpeg,224,224,door_dent,1,1,224,224,door_dent
748.jpeg,224,224,bumper_scratch,1,1,224,222,bumper_scratch
749.jpeg,224,224,No_Damage,1,56,214,212,No_Damage
75.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
750.jpeg,224,224,severe_damage,1,43,224,179,severe_damage
751.jpeg,224,224,No_Damage,1,35,224,191,No_Damage
752.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
753.jpeg,224,224,tail_lamp,1,18,224,224,tail_lamp
754.jpeg,224,224,glass_shatter,1,1,224,201,glass_shatter
755.jpeg,224,224,No_Damage,12,52,219,202,No_Damage
756.jpeg,224,224,No_Damage,1,36,224,210,No_Damage
757.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
758.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
759.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
76.jpeg,224,224,No_Damage,1,26,224,199,No_Damage
760.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
761.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
762.jpeg,224,224,door_dent,1,1,224,224,door_dent
763.jpeg,224,224,No_Damage,1,81,224,192,No_Damage
764.jpeg,224,224,bumper_scratch,1,1,224,184,bumper_scratch
765.jpeg,224,224,bumper_dent,1,1,224,207,bumper_dent
766.jpeg,224,224,door_dent,1,19,224,204,door_dent
767.jpeg,224,224,bumper_dent,1,1,224,214,bumper_dent
768.jpeg,224,224,severe_damage,1,19,224,224,severe_damage
769.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
77.jpeg,224,224,glass_shatter,1,1,224,200,glass_shatter
770.jpeg,224,224,head_lamp,1,1,214,209,head_lamp
771.jpeg,224,224,No_Damage,1,10,224,215,No_Damage
772.jpeg,224,224,No_Damage,1,30,224,188,No_Damage
773.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
774.jpeg,224,224,tail_lamp,1,1,224,208,tail_lamp
775.jpeg,224,224,door_scratch,1,1,224,203,door_scratch
776.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
777.jpeg,224,224,head_lamp,1,1,224,213,head_lamp
778.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
779.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
78.jpeg,224,224,door_dent,1,1,224,224,door_dent
780.jpeg,224,224,No_Damage,1,30,224,196,No_Damage
781.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
782.jpeg,224,224,door_dent,1,1,224,224,door_dent
783.jpeg,224,224,No_Damage,1,16,224,221,No_Damage
784.jpeg,224,224,bumper_scratch,1,1,224,212,bumper_scratch
785.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
786.jpeg,224,224,door_dent,1,1,224,224,door_dent
787.jpeg,224,224,head_lamp,1,1,224,223,head_lamp
788.jpeg,224,224,door_dent,1,1,224,224,door_dent
789.jpeg,224,224,glass_shatter,63,29,224,185,glass_shatter
79.jpeg,224,224,No_Damage,1,37,224,194,No_Damage
790.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
791.jpeg,224,224,severe_damage,1,1,224,203,severe_damage
792.jpeg,224,224,door_dent,1,1,224,224,door_dent
793.jpeg,224,224,No_Damage,1,66,224,200,No_Damage
794.jpeg,224,224,door_dent,1,1,224,202,door_dent
795.jpeg,224,224,door_scratch,1,2,224,224,door_scratch
796.jpeg,224,224,No_Damage,1,41,224,215,No_Damage
797.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
798.jpeg,224,224,No_Damage,1,36,224,207,No_Damage
799.jpeg,224,224,door_dent,1,1,224,224,door_dent
8.jpeg,224,224,tail_lamp,70,17,135,215,tail_lamp
80.jpeg,224,224,No_Damage,1,34,224,200,No_Damage
800.jpeg,224,224,head_lamp,1,1,224,204,head_lamp
801.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
802.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
803.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
804.jpeg,224,224,door_dent,1,1,221,224,door_dent
805.jpeg,224,224,front_damage,5,58,209,198,front_damage
806.jpeg,224,224,bumper_dent,1,1,224,203,bumper_dent
807.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
808.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
809.jpeg,224,224,door_scratch,1,1,223,224,door_scratch
81.jpeg,224,224,No_Damage,1,1,223,224,No_Damage
810.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
811.jpeg,224,224,door_dent,1,1,224,224,door_dent
812.jpeg,224,224,door_dent,1,1,224,183,door_dent
813.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
814.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
815.jpeg,224,224,bumper_dent,1,1,224,166,bumper_dent
816.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
817.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp
818.jpeg,224,224,bumper_scratch,1,10,99,224,bumper_scratch
819.jpeg,224,224,No_Damage,1,84,224,222,No_Damage
82.jpeg,224,224,front_damage,1,1,224,221,front_damage
820.jpeg,224,224,door_dent,1,1,224,201,door_dent
821.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
822.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
823.jpeg,224,224,head_lamp,1,1,223,202,head_lamp
824.jpeg,224,224,No_Damage,1,57,224,209,No_Damage
825.jpeg,224,224,glass_shatter,1,1,224,223,glass_shatter
826.jpeg,224,224,No_Damage,1,105,224,215,No_Damage
827.jpeg,224,224,No_Damage,1,12,224,197,No_Damage
828.jpeg,224,224,door_dent,1,1,224,224,door_dent
829.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
83.jpeg,224,224,bumper_dent,1,1,224,176,bumper_dent
830.jpeg,224,224,severe_damage,1,1,224,212,severe_damage
831.jpeg,224,224,door_scratch,1,1,224,202,door_scratch
832.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
833.jpeg,224,224,door_dent,1,1,224,216,door_dent
834.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
835.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
836.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp
837.jpeg,224,224,bumper_dent,1,1,224,203,bumper_dent
838.jpeg,224,224,front_damage,57,65,181,145,front_damage
839.jpeg,224,224,front_damage,1,3,224,216,front_damage
84.jpeg,224,224,No_Damage,1,28,224,193,No_Damage
840.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
841.jpeg,224,224,No_Damage,1,48,224,166,No_Damage
842.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
843.jpeg,224,224,glass_shatter,21,51,161,123,glass_shatter
844.jpeg,224,224,door_dent,1,1,224,192,door_dent
845.jpeg,224,224,No_Damage,1,92,224,198,No_Damage
846.jpeg,224,224,door_dent,1,1,224,224,door_dent
847.jpeg,224,224,head_lamp,1,1,224,208,head_lamp
848.jpeg,224,224,door_dent,1,1,224,222,door_dent
849.jpeg,224,224,door_dent,1,1,224,224,door_dent
85.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
850.jpeg,224,224,door_scratch,1,1,224,223,door_scratch
851.jpeg,224,224,No_Damage,14,107,224,194,No_Damage
852.jpeg,224,224,No_Damage,1,66,224,211,No_Damage
853.jpeg,224,224,severe_damage,1,39,224,184,severe_damage
854.jpeg,224,224,door_scratch,1,1,203,224,door_scratch
855.jpeg,224,224,No_Damage,1,30,224,191,No_Damage
856.jpeg,224,224,head_lamp,1,8,224,202,head_lamp
857.jpeg,224,224,tail_lamp,25,1,138,202,tail_lamp
858.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
859.jpeg,224,224,front_damage,1,35,224,224,front_damage
86.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
860.jpeg,224,224,door_dent,1,1,224,215,door_dent
861.jpeg,224,224,door_scratch,1,131,155,209,door_scratch
862.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
863.jpeg,224,224,head_lamp,1,1,139,224,head_lamp
864.jpeg,224,224,severe_damage,1,1,224,198,severe_damage
865.jpeg,224,224,head_lamp,1,1,224,206,head_lamp
866.jpeg,224,224,bumper_scratch,1,1,224,210,bumper_scratch
867.jpeg,224,224,glass_shatter,19,12,194,199,glass_shatter
868.jpeg,224,224,door_scratch,1,79,224,224,door_scratch
869.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
87.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
870.jpeg,224,224,tail_lamp,20,1,224,224,tail_lamp
871.jpeg,224,224,No_Damage,1,37,224,185,No_Damage
872.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
873.jpeg,224,224,door_scratch,1,54,224,129,door_scratch
874.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
875.jpeg,224,224,bumper_scratch,89,57,183,147,bumper_scratch
876.jpeg,224,224,tail_lamp,1,1,224,202,tail_lamp
877.jpeg,224,224,No_Damage,1,52,224,201,No_Damage
878.jpeg,224,224,front_damage,82,46,224,207,front_damage
879.jpeg,224,224,door_scratch,1,31,224,193,door_scratch
88.jpeg,224,224,door_dent,1,1,224,210,door_dent
880.jpeg,224,224,No_Damage,1,37,224,205,No_Damage
881.jpeg,224,224,door_dent,1,1,224,224,door_dent
882.jpeg,224,224,bumper_dent,1,1,189,224,bumper_dent
883.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
884.jpeg,224,224,bumper_dent,124,98,217,188,bumper_dent
885.jpeg,224,224,tail_lamp,65,2,224,203,tail_lamp
886.jpeg,224,224,No_Damage,1,62,224,197,No_Damage
887.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
888.jpeg,224,224,bumper_dent,29,59,189,190,bumper_dent
889.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
89.jpeg,224,224,door_scratch,1,1,224,207,door_scratch
890.jpeg,224,224,door_dent,1,1,224,224,door_dent
891.jpeg,224,224,door_scratch,1,2,224,224,door_scratch
892.jpeg,224,224,glass_shatter,1,1,224,224,glass_shatter
893.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
894.jpeg,224,224,tail_lamp,1,1,224,224,tail_lamp
895.jpeg,224,224,head_lamp,2,1,224,203,head_lamp
896.jpeg,224,224,No_Damage,1,31,224,197,No_Damage
897.jpeg,224,224,door_dent,1,1,224,224,door_dent
898.jpeg,224,224,door_dent,49,95,224,217,door_dent
899.jpeg,224,224,tail_lamp,1,1,224,135,tail_lamp
9.jpeg,224,224,bumper_dent,1,1,224,216,bumper_dent
90.jpeg,224,224,bumper_scratch,1,1,224,223,bumper_scratch
900.jpeg,224,224,door_dent,1,1,224,224,door_dent
901.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
902.jpeg,224,224,tail_lamp,1,17,224,224,tail_lamp
903.jpeg,224,224,bumper_dent,54,126,224,224,bumper_dent
904.jpeg,224,224,No_Damage,1,30,224,191,No_Damage
905.jpeg,224,224,tail_lamp,1,1,224,209,tail_lamp
906.jpeg,224,224,head_lamp,1,1,224,224,head_lamp
907.jpeg,224,224,bumper_scratch,1,1,224,160,bumper_scratch
908.jpeg,224,224,No_Damage,1,12,224,207,No_Damage
909.jpeg,224,224,door_dent,1,1,224,201,door_dent
91.jpeg,224,224,No_Damage,1,1,224,224,No_Damage
910.jpeg,224,224,No_Damage,1,1,224,198,No_Damage
911.jpeg,224,224,glass_shatter,1,14,193,175,glass_shatter
912.jpeg,224,224,No_Damage,1,55,224,182,No_Damage
913.jpeg,224,224,No_Damage,1,50,224,191,No_Damage
914.jpeg,224,224,bumper_dent,1,1,224,207,bumper_dent
915.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
916.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
917.jpeg,224,224,bumper_dent,24,100,224,202,bumper_dent
918.jpeg,224,224,No_Damage,11,49,224,197,No_Damage
919.jpeg,224,224,tire_damage,26,58,153,183,tire_damage
919.jpeg,224,224,front_damage,156,43,224,159,front_damage
92.jpeg,224,224,bumper_dent,1,1,224,224,bumper_dent
920.jpeg,224,224,bumper_scratch,1,1,224,224,bumper_scratch
921.jpeg,224,224,glass_shatter,1,1,224,203,glass_shatter
922.jpeg,224,224,severe_damage,1,1,224,224,severe_damage
923.jpeg,224,224,door_scratch,1,1,224,224,door_scratch
924.jpeg,224,224,No_Damage,2,44,224,196,No_Damage
925.jpeg,224,224,door_dent,126,49,175,101,door_dent
926.jpeg,224,224,door_scratch,1,1,224,93,door_scratch
927.jpeg,224,224,No_Damage,1,37,224,217,No_Damage
928.jpeg,224,224,No_Damage,1,45,224,203,No_Damage
929.jpeg,224,224,No_Damage,1,44,216,193,No_Damage
93.jpeg,224,224,door_dent,1,1,224,224,door_dent
930.jpeg,224,224,severe_damage,86,1,224,152,severe_damage
931.jpeg,224,224,No_Damage,1,49,224,193,No_Damage
932.jpeg,224,224,door_scratch,1,1,220,224,door_scratch
933.jpeg,224,224,door_dent,1,1,224,206,door_dent
